Longitude,Latitude,Latency
144.96152537602538,-37.811118894422584,9.2
144.96597098346794,-37.8118996660829,1.78
144.96807705896532,-37.818108759102216,92.33
144.95295153023054,-37.82088559458966,35.0
144.9639400331329,-37.81578376306861,1.0
144.95372494404313,-37.81248710961068,17.73
144.96014378617542,-37.81269753972489,32.0
144.96185025183198,-37.80940448736164,38.42
144.95351592015092,-37.81266205645827,1.5
144.97047824028502,-37.81050353823641,43.5
144.95447800797047,-37.814765316476304,35.75
144.96713981182242,-37.81054735918786,53.0
144.9576671616198,-37.81281949096076,7.2
144.9620453688069,-37.81442011190308,5.75
144.96172054296363,-37.81062172551726,4.0
144.97008920394632,-37.80958885854862,5.0
144.96309274071854,-37.82036572754043,8.2
144.97274527206037,-37.8101602893896,11.33
144.97240679371586,-37.81554177576892,25.52
144.97318133102144,-37.81052523504477,17.0
144.96019520721498,-37.81160674269267,3.5
144.9716112651968,-37.81420622309513,3.0
144.9643881526369,-37.817358918792415,3.94
144.95629042647835,-37.81846925825083,2.0
144.95628891932182,-37.818496211071405,28.2
144.9607637776426,-37.81556921421313,8.4
144.95656927020298,-37.81740250013797,6.0
144.97349162223182,-37.81320697149388,88.18
144.97346283443107,-37.809849335045,54.0
144.9557184924423,-37.81335910831987,37.67
144.9624539088718,-37.811981319432384,58.0
144.9541185783266,-37.81350266647082,43.2
144.97052371362795,-37.813677199960885,9.6
144.95667717145025,-37.81460534148581,10.0
144.9545365829882,-37.81024179226419,8.0
144.95225193366068,-37.816057177304344,12.25
144.9709682974249,-37.8196866602051,45.16
144.9681103007016,-37.81506918768875,2.0
144.959584605391,-37.81886062523106,25.9
144.95464226189893,-37.819713227568606,8.0
144.96228867963458,-37.819242616171316,10.0
144.96510501140412,-37.8092892854324,55.88
144.9664487631682,-37.814127366945215,0.87
144.97381303282924,-37.82049571364076,8.4
144.9681614269354,-37.81664164288387,85.7
144.95845881919755,-37.812336388543585,4.0
144.97122947653648,-37.81443461714394,1.67
144.96911806243622,-37.81493117851887,10.0
144.97302999224152,-37.81318229787267,68.75
144.97099365447315,-37.81834744134295,4.5
144.97423972171669,-37.81368260556402,44.8
144.95896514907113,-37.81667080414679,64.28
144.96900085537843,-37.81946520945756,9.2
144.97093191899688,-37.816572346318004,3.0
144.9632845723952,-37.81587182133967,237.0
144.95279051165485,-37.80990086859109,19.44
144.956887179911,-37.818876102121905,94.61
144.95274738984924,-37.809324144139765,45.2
144.97198061533152,-37.81868171176635,23.25
144.95659843636216,-37.81198200629754,18.0
144.96802187271913,-37.81142221443327,1.0
144.97154612276077,-37.814913503458435,34.91
144.96820767657303,-37.81227220662038,1815.34
144.97397911877954,-37.811507099326974,273.0
144.96447252024225,-37.81353081047835,6.6
144.96636601608247,-37.816139894469984,51.83
144.96650629114933,-37.81719610223867,30.85
144.9549941171407,-37.81604893120373,2.75
144.95520904223497,-37.809637746959524,18.84
144.95449240906242,-37.81081750647939,18.76
144.96300574180944,-37.81429215075637,9.0
144.9699104436895,-37.81322912231359,30.67
144.9739907428092,-37.81333928349895,7.8
144.95315178114708,-37.82068797005636,46.33
144.95764558179647,-37.818234879548896,9.8
144.9654541280197,-37.80978414323885,8.0
144.96896290789266,-37.82028414575221,2.75
144.96320848031982,-37.811687837117525,5.0
144.96035914609087,-37.81401836672536,16.3
144.97448206188162,-37.81122689691264,221.0
144.9522204956304,-37.82025117133111,9.75
144.96776934058175,-37.81989073347316,54.25
144.9589126520848,-37.81642482359033,3.0
144.96822045531567,-37.8121207946612,26.33
144.95801235313644,-37.82061715187522,33.29
144.9557741805782,-37.816781877602736,2.0
144.96741205355764,-37.81468312969524,2.75
144.97127978798318,-37.81021249527772,4.0
144.9718064563738,-37.81808433344848,32.58
144.97190317184513,-37.80993903470613,2.0
144.97441690897222,-37.81059068663771,46.0
144.95397371426637,-37.8145587315194,3.0
144.9613009127781,-37.816881432198755,164.13
144.96640561251456,-37.81311998836511,7.33
144.9575859314057,-37.820159750924425,47.46
144.9524517272227,-37.81675704332561,141.0
144.9704766944376,-37.81524162784435,55.0
144.96617595114392,-37.80928941638388,69.0
144.9658603292793,-37.82090061135968,8.8
144.95746885944422,-37.82054470469032,88.4
144.97282076101249,-37.812961484749515,8.8
144.9535540136203,-37.80961903447535,8.0
144.96154973875338,-37.81703713878546,32.4
144.95239945855218,-37.814110570103566,6.33
144.95868310910043,-37.8199118859847,96.25
144.9735511854022,-37.81705194948521,16.0
144.95862433876744,-37.81071076904077,1.0
144.962265842658,-37.81968756269642,59.06
144.960209196998,-37.817358629512896,8.4
144.95488920135293,-37.81196219963496,0.7
144.95308906671121,-37.81579900346287,3.0
144.9661346054471,-37.82066634358065,6.0
144.96426988024268,-37.81686729529477,89.0
144.9701811634782,-37.81610725022166,2.65
144.96872221250266,-37.813966215828394,232.46
144.9532077003503,-37.81671721425593,102.0
144.9661014155049,-37.81903232247311,56.0
144.97269485859303,-37.813172487549,1.5
144.97370384226187,-37.809396242695016,88.47
144.96787818366138,-37.8181044524613,39.4
144.96562639011543,-37.812607713248916,1.0
144.96056345689016,-37.81353208871901,17.0
144.95778155053176,-37.815542282011165,15.93
144.96839696865655,-37.817600404084295,11.0
144.96646614375948,-37.81086249662379,9.0
144.97021295183208,-37.81614906128917,370.75
144.97186230417836,-37.815296590914414,1274.0
144.95346509669892,-37.81310626539032,3.85
144.96971814948012,-37.81290725460943,25.0
144.9669780558878,-37.81506469428933,36.16
144.9528636274408,-37.81901729056598,46.24
144.9600484878258,-37.818854396190076,31.79
144.96674370488245,-37.81597285721248,2.0
144.97457043781014,-37.81527046394946,45.89
144.97203614507274,-37.81117670247234,22.0
144.9601354779495,-37.82006413693839,98.5
144.9715063229637,-37.8170059776536,11.0
144.97165245535749,-37.81223531115396,30.13
144.9745906941024,-37.820782262716335,54.42
144.96807867582604,-37.81857687804697,6.8
144.95275882187389,-37.81320185142738,77.13
144.95722780888113,-37.81592003621262,109.0
144.97104623250473,-37.81739753620705,22.0
144.97077553320955,-37.80995815420018,1.5
144.9727244007851,-37.81423075659676,74.4
144.96592885937022,-37.81299374594349,76.5
144.96958303217045,-37.81870976049293,36.72
144.97158012016007,-37.8091800933754,80.75
144.9628330636951,-37.81886209731586,13.14
144.96990417983923,-37.81316147566443,20.25
144.96222882364356,-37.81943833963164,3.5
144.95404865971787,-37.8198575018617,3.2
144.96328546291494,-37.81267842690668,34.4
144.9549943035696,-37.81823182207526,4.5
144.96081029821767,-37.810227292338276,1.5
144.97040928263561,-37.81504292893995,44.8
144.9718085509387,-37.81683977877878,0.83
144.95764245313194,-37.81663346378574,124.5
144.957687384884,-37.809691230586644,4.2
144.9569645202868,-37.8145138405056,45.66
144.95792548189544,-37.80958151154554,1.23
144.96901855269357,-37.81737603425298,82.75
144.96583204926088,-37.81421673940331,86.53
144.96882746392365,-37.82030948506657,1.8
144.9565041581615,-37.81283653950146,3.0
144.96386157199498,-37.819729083366305,1.0
144.95766004985816,-37.818601444750726,2.0
144.963414831342,-37.81111149561807,9.2
144.968171365131,-37.809392715438136,1.19
144.9668555579467,-37.809609416340514,31.0
144.9526083576446,-37.81130620715609,4.78
144.95381516823124,-37.8184904363058,3.67
144.97017092827826,-37.80993872894749,39.8
144.96309253343063,-37.811307117523384,98.35
144.9533735287887,-37.81764259704155,5.61
144.96873498169674,-37.81797064121147,17.88
144.96006772837063,-37.81470881062899,122.26
144.96377340200615,-37.817489917291596,27.0
144.96909707580636,-37.819536942748634,13.33
144.95795119022225,-37.812782116873066,55.1
144.96751759401545,-37.809418045328485,467.0
144.95250765522425,-37.81642249387143,23.0
144.9705108114297,-37.81388217525207,9.67
144.97211760922704,-37.81484476065876,7.8
144.97246901089355,-37.815538536999846,2.0
144.95585535187547,-37.81404704726462,5.93
144.96391519309748,-37.81030594268629,2050.13
144.95679421736256,-37.81415913655716,3.0
144.95640398280256,-37.81668709472485,2.33
144.95592559395092,-37.81758476773322,10.8
144.97445603378742,-37.81849908997373,45.0
144.9544638061747,-37.81203454281021,44.0
144.97252809202942,-37.814172861426734,10.0
144.95299030820894,-37.818004712879564,712.55
144.95457240514918,-37.820817262865035,2.0
144.96393170352198,-37.81495335755339,6.6
144.96578136333804,-37.81848390031897,41.0
144.96890424856244,-37.817212409978936,16.8
144.96548267521234,-37.815998475834256,9.0
144.96641686866712,-37.812744074007675,7.5
144.95733911471012,-37.811715159249424,3.0
144.9576591060738,-37.81637177816146,39.0
144.95770380066242,-37.82063249582733,6.7
144.96865145403478,-37.82076910129381,0.89
144.97410484368422,-37.815983296280734,723.0
144.95949041167825,-37.819418521621614,128.13
144.95920555328283,-37.80976416369508,105.5
144.9655379541473,-37.813117078838104,0.82
144.95374846680144,-37.81476838635477,265.25
144.95985642068487,-37.80907007118003,4.22
144.96678017483646,-37.82021387081452,24.2
144.95817299295112,-37.817065609800856,18.0
144.96003709329682,-37.810092176479934,84.0
144.96881279312166,-37.81154492087376,13.45
144.9613963596454,-37.817082593637544,4.0
144.97211425905442,-37.81389538042006,93.52
144.95995314627538,-37.81144009376955,6.0
144.972938358662,-37.81121555777859,10.0
144.96094748507733,-37.81971996574768,19.0
144.95794961936073,-37.816718602018206,44.0
144.96008485090317,-37.817783449881624,10.6
144.9746715995529,-37.811933895970384,5.17
144.96264529176838,-37.81524086398985,1.0
144.97118217125617,-37.81275141769297,308.0
144.95386825826122,-37.81311329949806,41.83
144.97328996849328,-37.813647094272596,2.25
144.97109421133902,-37.81175380813801,14.0
144.97261201045316,-37.8188664106396,4.33
144.95862911421509,-37.81427016148396,4.0
144.96686685203076,-37.810079392466285,112.87
144.95290118511687,-37.80960770991858,11.0
144.96599434565405,-37.8145572101302,21.5
144.9664722081038,-37.81390250100296,16.0
144.97252509834613,-37.81152683735953,5.0
144.9592418630734,-37.816266163728066,3.0
144.96739408016444,-37.815226730254125,398.0
144.96805132922302,-37.82030519155244,34.4
144.96094774083224,-37.80954260830697,29.0
144.96518333008004,-37.81993893381015,27.25
144.9746876837795,-37.81245740851186,2.0
144.95852728808487,-37.814454997343674,9.2
144.96710924085144,-37.815080394428946,57.0
144.95505827731114,-37.817458882171614,2.0
144.9698408449654,-37.81729556001039,99.5
144.96044782180334,-37.817283553163826,265.5
144.97331954096936,-37.81202558667476,97.09
144.96978698284317,-37.810282656379854,3.0
144.97311739933377,-37.815133781632284,21.37
144.96879763073233,-37.811488983218666,41.85
144.96587452048664,-37.819108252169805,51.0
144.96898849016623,-37.81125930515633,14.0
144.95611211728738,-37.81795406765586,19.0
144.96937134433108,-37.81393011113692,11.88
144.95859829982584,-37.81718189311375,5.31
144.95968169766346,-37.81645439474597,37.2
144.95834281564652,-37.814356519578226,1.0
144.95473916297215,-37.811676784984115,8.8
144.9710183109084,-37.8139749561671,36.0
144.96579790492916,-37.81110393740515,2.0
144.97204976552584,-37.8203917114941,51.5
144.96548627437608,-37.811182819987366,2.29
144.97006093712662,-37.81852402893488,1.5
144.95219685125093,-37.8092859172734,43.2
144.96699810398093,-37.81477409420314,37.8
144.96221437822663,-37.80939003080289,32.67
144.95971558840668,-37.81047954011085,0.67
144.957438141338,-37.813108912725625,17.5
144.95423686900176,-37.8170930920778,19.07
144.9742035595413,-37.81775627218591,7.0
144.9522279541758,-37.8099693668813,2.5
144.96845277599635,-37.816019644342056,2.0
144.9706204495674,-37.81539745589738,48.6
144.9633959982569,-37.811999320134845,1.0
144.97110460788818,-37.80976527198714,2.0
144.97000645152087,-37.811951707052415,93.78
144.95519443680058,-37.81486016577496,90.0
144.96044203469893,-37.819483037983055,1.91
144.96131887133134,-37.81028312811166,106.0
144.9713772929157,-37.81776894104836,42.4
144.95568790267552,-37.81867404745379,1.13
144.96889132168556,-37.817341154769224,8.2
144.96318495779002,-37.8162637493873,869.0
144.9527748035065,-37.81756547682431,11.0
144.97268612102988,-37.81406375762556,6.05
144.953865019645,-37.81740639571819,2.0
144.9589033134008,-37.81533917615027,267.5
144.97266862099804,-37.81165153769021,177.5
144.97235381632325,-37.81869422116354,44.4
144.97290469413505,-37.817955708716454,16.34
144.9596091666298,-37.81645250326008,9.0
144.966583905634,-37.814411345527944,27.0
144.95654863045343,-37.816204377513344,5.8
144.9578819730453,-37.817791054437244,16.0
144.96018398178484,-37.81031427079989,3.0
144.95518352874575,-37.81896362899763,8.25
144.96106469774745,-37.81682110898896,8.2
144.96885301867223,-37.81625354273047,2.0
144.9526753823008,-37.81536517475784,7.4
144.9667202237829,-37.813548194263156,3.0
144.957890072431,-37.820868666201825,167.0
144.96804338947402,-37.80962083809778,4.0
144.97003712657258,-37.82043703793219,16.0
144.96278758404384,-37.815161730075204,7.34
144.95381726104432,-37.81443709590486,29.5
144.95465742801446,-37.81173529102033,5.71
144.9713320312437,-37.812789424621926,1.81
144.95358879540854,-37.81335562348597,10.4
144.9584948586713,-37.813413648673574,15.5
144.96515933046044,-37.81958360321163,60.0
144.95693696434915,-37.812239082813214,119.0
144.97465371529302,-37.82074662814388,3.19
144.9701264135994,-37.817738792521105,4.0
144.95209515250474,-37.81583795954017,59.5
144.95576616787383,-37.8170888281267,25.23
144.97238771153948,-37.81453084687324,46.2
144.96740463322027,-37.82087432540835,20.0
144.95721585287137,-37.81370079611212,3.0
144.95823218526988,-37.820279979054156,50.0
144.96453613053,-37.80998238935628,11.17
144.96525397810814,-37.81547554836826,6.0
144.97350453393992,-37.815100026216996,154.0
144.96313981125166,-37.81356968730325,2.0
144.97328404375205,-37.81387489920302,142.25
144.96120127683935,-37.81566806321031,3.0
144.9745582287778,-37.813134739615286,5.5
144.95270618217077,-37.81325752250919,9.46
144.9528549803883,-37.812035521661535,1627.33
144.96972714368687,-37.81328363879486,5.0
144.97223233079305,-37.813698216284216,23.0
144.9707620453288,-37.81378212343975,3.41
144.96071323698428,-37.809940028485705,91.87
144.9692533699128,-37.8147876545431,9.28
144.95813024639006,-37.81582463028596,1.35
144.96324586391665,-37.80984963657849,2.0
144.95410627705235,-37.81305824745549,6.8
144.9617083112422,-37.8183545493151,126.61
144.97459846767265,-37.81757179376743,6.2
144.9564500481307,-37.81557314061854,8.0
144.97438954720863,-37.81812819438829,27.2
144.95710216596606,-37.81745752507268,1.75
144.96545536153923,-37.81877144379402,5.95
144.95566095724627,-37.81729724841455,9.8
144.9625071358605,-37.81064751839385,31.5
144.97130996764392,-37.81902426821163,116.73
144.96193874155307,-37.815896092661006,20.0
144.95266205659672,-37.81124051735685,75.25
144.95781897322072,-37.81790339899454,7.6
144.9708111373031,-37.80939430546688,259.5
144.97400397721225,-37.817589420071656,7.0
144.9586453168974,-37.814550086099544,48.36
144.96680521442138,-37.815829037172556,6.09
144.96165217936732,-37.81830087730541,11.6
144.95457086710775,-37.81009477438678,1.28
144.96763849426694,-37.81808817983131,60.37
144.96728888794007,-37.80982237864422,19.25
144.97237594018776,-37.82034527613514,2.06
144.96873761442163,-37.811618650417245,70.52
144.9665422793332,-37.81127930901737,26.67
144.9692035575819,-37.81130712759902,32.0
144.9555355397764,-37.81410671709761,3.0
144.95387132046778,-37.81396874425779,18.0
144.9734565934035,-37.812795509113066,25.5
144.96267499441777,-37.811018580772284,11.0
144.9555833143503,-37.820173768655636,2.0
144.97176038714417,-37.8098469393098,31.8
144.96780798094852,-37.816851642248125,54.5
144.97026440964467,-37.81802529470399,4.63
144.9720021643052,-37.81751027784506,1.0
144.95371246257875,-37.81828785660672,2.0
144.97295511720415,-37.82008018309349,140.68
144.96115808211695,-37.815033000995506,56.1
144.95436427119873,-37.814330436412014,15.67
144.97402012693286,-37.82014225945513,14.0
144.96156788135852,-37.81704305810392,123.94
144.96312959035586,-37.81102642144793,2.0
144.96476539671258,-37.811121455620004,36.4
144.96302705778368,-37.80956292854184,36.0
144.96188183330878,-37.81562332884471,40.34
144.97397767188542,-37.818185055298116,17.0
144.9628730696773,-37.81197997518194,57.0
144.96232421299678,-37.81339620565576,3.0
144.96359980483436,-37.809226413218575,11.0
144.9619815287048,-37.81016105534513,25.78
144.97105709684485,-37.80938987231872,35.48
144.96321372299815,-37.81512315313795,3.0
144.9523593664262,-37.81272522612903,12.8
144.96850625727188,-37.820166810472564,4.0
144.95402790355243,-37.814596583311555,9.6
144.96260744860615,-37.81981978632636,14.75
144.9595005062106,-37.8187020403467,2.0
144.963414070173,-37.81080813912938,42.6
144.96278284149193,-37.820694929126155,12.5
144.96909508455528,-37.81199735071691,7.0
144.95549515089155,-37.81840475819511,28.67
144.95687552463275,-37.818868901300746,32.0
144.97285600766853,-37.81616373392975,24.84
144.95955376880312,-37.81748108590146,42.8
144.95651467455184,-37.81401366716913,78.5
144.96193851334166,-37.8169032160994,7.0
144.96422327754837,-37.81890898504169,31.07
144.95848269599065,-37.81367985855817,2.0
144.95443949387652,-37.81733741075323,8.6
144.9683183855243,-37.81660683447468,3.5
144.9689273344384,-37.81547501503003,8.0
144.96575215887694,-37.811784540335495,8.39
144.96898228923396,-37.815625963589405,40.8
144.95277739335705,-37.81221049789473,9.67
144.95269444713534,-37.81702348853464,4.0
144.96421846440833,-37.81471293558217,8.89
144.97218537679842,-37.81563124272555,6.2
144.9581994757196,-37.82003328430673,2.0
144.95311459513172,-37.817889816701474,5.0
144.95580558181408,-37.819885297954876,63.0
144.972134315876,-37.810354718564085,8.4
144.96963805165456,-37.81647905474728,23.67
144.9537224971856,-37.81873975290209,6.8
144.95399422921986,-37.810137825244425,24.0
144.97363015128334,-37.80981165278802,28.03
144.9690132149991,-37.81720062523916,39.6
144.970510109048,-37.81489892192835,1.5
144.96688935882023,-37.81580552630049,2.0
144.96796774227877,-37.81838837176283,4.5
144.95870197464384,-37.815470988966204,39.12
144.96833972895902,-37.820342880114175,31.6
144.96035351324002,-37.81521985092608,46.67
144.95794751622236,-37.81067166976008,16.0
144.95272193766453,-37.81384937968015,35.33
144.96573999591868,-37.81629222507065,21.2
144.96193535754122,-37.81697569630322,28.25
144.95819438380985,-37.812754986975754,118.67
144.95866351609075,-37.81644339600594,4.5
144.9723321099702,-37.81649303350612,7.0
144.95876491442823,-37.81448607694532,2.83
144.9591190653917,-37.82010699357881,315.26
144.9725194570718,-37.81763600412083,19.75
144.95370191662207,-37.81812699063642,2.5
144.95667417418053,-37.81030405235943,6.0
144.95708294564292,-37.81415941589171,14.77
144.96085514579565,-37.812137871703996,46.66
144.96626445969233,-37.81055218662418,15.0
144.96835346850892,-37.81844515223649,6.75
144.9565240039343,-37.81707882453678,9.2
144.9531923596945,-37.81982022625869,7.95
144.96050048945781,-37.80985481549981,19.67
144.96702741093975,-37.81614046580578,29.54
144.97013222116672,-37.81307789000261,196.0
144.9577995252223,-37.81098600163747,70.5
144.9525325256657,-37.81239768031973,3.0
144.96190720377174,-37.82062350007795,8.0
144.97178387302228,-37.81909961597443,117.0
144.9527453778008,-37.81674963386361,3.75
144.97313802763185,-37.818907812990645,3.41
144.97162338787953,-37.820421729666755,5.0
144.95383988491764,-37.819760585565355,47.6
144.96645517307996,-37.81969952991881,4.0
144.95949458944432,-37.81552329834859,324.79
144.96360918970186,-37.81517101147773,81.83
144.96289949079116,-37.819420412077726,95.96
144.97281675122298,-37.82064854897806,1.0
144.96862610060086,-37.817972722796476,40.44
144.96960278830704,-37.81508737832074,12.67
144.96858355685276,-37.81937253626565,19.75
144.97334500002066,-37.81675475421946,11.4
144.9552512411645,-37.81622190806445,37.41
144.96622011944604,-37.81728978930863,97.0
144.96043794058534,-37.820538249938444,65.09
144.96627383216588,-37.81242650329202,3.5
144.95523171950737,-37.813472619974924,45.2
144.97171257511386,-37.81487374323321,101.17
144.97171139538753,-37.8105931305421,10.42
144.97095774613655,-37.82077750253268,4.0
144.96194951729518,-37.81852296836509,107.66
144.9564423697783,-37.81885367796685,22.14
144.96201679627217,-37.81026117345619,82.44
144.95831016061354,-37.81202828755398,10.0
144.96015103654346,-37.81608674958315,2.0
144.96738467673958,-37.81689128328443,94.0
144.96982883606913,-37.81457425282643,12.4
144.95832373102607,-37.81719884278414,9.71
144.9591650010654,-37.81294131975895,88.74
144.9557347444374,-37.8128285663038,11.0
144.96304112509338,-37.81146531901911,21.64
144.9548873897809,-37.819743245609374,13.0
144.973037271528,-37.810780907860185,23.28
144.96617091202458,-37.811652826600536,52.13
144.97078293151543,-37.80972894826522,2.0
144.97135096491132,-37.81979386398232,5.5
144.96416806244756,-37.81176673189249,9.0
144.95746545805193,-37.81581428736955,48.07
144.9522652234355,-37.81286464339154,1.78
144.95849088631638,-37.8118764566375,41.56
144.95428285732098,-37.81384628223443,161.75
144.96677732780913,-37.8159098626179,9.2
144.95559487191676,-37.819801477475465,1.0
144.95806551031168,-37.81239580805256,1.0
144.97428784008363,-37.82034775678262,4.2
144.95493709541148,-37.81315017327727,35.5
144.9585520887334,-37.8203456542654,21.16
144.9658862858736,-37.81553284115451,61.07
144.97018505791596,-37.8105803758876,71.5
144.96912542190742,-37.81327121277831,396.54
144.966784136748,-37.81435725888701,5.0
144.97163400454403,-37.80970787872404,96.0
144.96786604097076,-37.81377962670521,29.6
144.96600295002565,-37.81205055291641,5.0
144.96452447836992,-37.809382600262396,1991.0
144.96483460509086,-37.8178476189434,14.0
144.96251117527908,-37.814825266426794,4.0
144.95495449877635,-37.81304661353317,3.3
144.96771044360318,-37.81870903007676,3.0
144.95836697539374,-37.81805778752318,2.0
144.96871355401743,-37.81461203732726,5.88
144.95839393536673,-37.810377139112866,43.17
144.97220083301374,-37.81841094853997,42.25
144.9684407167327,-37.81424979166519,9.83
144.96372762069703,-37.81908283581272,17.0
144.95667226134768,-37.81821145899141,15.33
144.96484146281452,-37.80940574024006,25.0
144.96434470053723,-37.811701713285224,6.0
144.9594966622978,-37.81277623016772,44.0
144.9629807017601,-37.80915313281648,57.91
144.9585228138325,-37.81732778291369,3.0
144.96972455671934,-37.819892896879054,33.25
144.9659461032509,-37.81639997698089,39.0
144.96272564686504,-37.814393506622274,44.34
144.9555347081283,-37.81446614856002,482.75
144.9643170514623,-37.814741609353725,8.75
144.96796593324063,-37.81760858189036,54.75
144.9609973025004,-37.81363955373467,34.56
144.97466215265828,-37.8203734714794,46.47
144.96735420161016,-37.819400973892456,4.0
144.96125702252527,-37.81467894977828,8.5
144.9694407045231,-37.81412157976278,4.72
144.9596801258726,-37.811410827732296,10.0
144.96182371056295,-37.809322286183175,28.5
144.9585654816097,-37.81054687774797,7.0
144.97026712668168,-37.815155523475255,194.3
144.96867436290412,-37.81080713873677,39.0
144.97314750327453,-37.81385927184286,12.33
144.97064322878472,-37.809617361573316,10.12
144.96783680313717,-37.815409149914515,2.0
144.9660245971908,-37.81046163025587,9.67
144.97153292996364,-37.809882322880895,13.4
144.9627377075115,-37.8198867005789,5.6
144.96012649955213,-37.81317133591573,4.0
144.95907074726787,-37.82014303750585,3.67
144.95478673654367,-37.81756944653636,5.74
144.96812192523282,-37.81233217770176,1.0
144.9655614904617,-37.815882116957724,6.8
144.9631543927599,-37.81856810425723,1054.64
144.97209997352587,-37.81082463211878,11.8
144.97347389609646,-37.814142726506994,8.0
144.95641039650832,-37.81059866757201,8.4
144.95669300222048,-37.81966628345836,2.0
144.96420854662185,-37.820657161441645,100.66
144.95299448153645,-37.81547175273832,2.0
144.96595138514076,-37.81411953541764,2.75
144.97118858704323,-37.80938283285214,110.48
144.9529633119603,-37.8164440600639,6.2
144.97064590309046,-37.812734491368666,9.4
144.9521954905555,-37.81308300757069,10.0
144.95820702161257,-37.81825952095217,8.58
144.9568175989459,-37.81956219287002,109.5
144.97364036881297,-37.813132330116105,182.3
144.9537918385698,-37.81854521018469,1.33
144.97111882491507,-37.81871101379065,9.2
144.96478601499538,-37.81447642672988,5.92
144.9657302856753,-37.816133515915574,8.0
144.97195900925195,-37.815601103895816,2.1
144.97204758151287,-37.81074853485877,10.33
144.97379503538966,-37.816653255532835,11.0
144.95337772849666,-37.81633289719674,2.5
144.95507013948253,-37.81456813657917,64.5
144.95355805476447,-37.82004689478349,8.0
144.95307303452074,-37.815205828438316,3.5
144.95521790967098,-37.81053718719996,4.13
144.96385153761017,-37.81441162653343,46.0
144.95872577839015,-37.81092381951505,29.0
144.97316025754438,-37.80923377776003,3.0
144.9589679978395,-37.81364023384795,50.67
144.97144469881837,-37.810180255429756,1.0
144.96867256705465,-37.812530855361416,61.0
144.95349530652976,-37.809683502345344,45.2
144.96840433365387,-37.81007699978663,48.0
144.95259131862855,-37.817899663307266,11.0
144.9625369572365,-37.81104239190302,10.11
144.9548037568735,-37.81939298355947,1.0
144.95298307710948,-37.81861439263613,4.0
144.97033252001535,-37.81200625445237,41.0
144.95659881166443,-37.81810543837285,89.83
144.95561869618672,-37.8190400621801,7.0
144.96948387991932,-37.81348417488415,1.0
144.96957632077147,-37.8146510867525,10.8
144.96308189445284,-37.81318748886926,26.0
144.9598359491407,-37.81594342731362,59.5
144.96335619124937,-37.81573295317867,2.0
144.96406421478875,-37.81642048671511,72.0
144.96486423361674,-37.81742332284069,8.0
144.95755356718283,-37.81775661862321,1.0
144.9619501796245,-37.81214278000541,19.0
144.96550731637268,-37.81095199352527,6.0
144.9615173643606,-37.81867201764955,15.0
144.95370043171323,-37.818413963610304,43.4
144.97007851929243,-37.815402557025635,4.0
144.9594357409812,-37.819916525038074,10.85
144.97105803362751,-37.812806993815535,103.83
144.958371068905,-37.814478860110135,6.2
144.95993791662673,-37.81218061274682,10.5
144.96159004875022,-37.817413440069586,102.17
144.9730554348206,-37.818362391836885,113.91
144.95396114388464,-37.814454609567605,1.23
144.9600412716457,-37.81624179670898,55.0
144.956752911021,-37.81780555794407,1.67
144.96470407382876,-37.817795158237836,141.0
144.9607563101364,-37.813232391624744,120.0
144.96533461185837,-37.81062857054301,7.6
144.96345175357706,-37.8116121487572,4.81
144.96562973709214,-37.815057821596206,111.84
144.97315624912363,-37.81488354699862,43.67
144.9549646121482,-37.8129735964966,5.0
144.96399938719236,-37.815184001642514,1.0
144.95418318546692,-37.81555564845632,25.0
144.95662193217842,-37.81801638586108,4.8
144.97179156688614,-37.819825304027745,1.33
144.95374399147914,-37.8120648501511,10.6
144.96513783026512,-37.81157797746251,84.75
144.95944452402446,-37.80959838653338,4.48
144.96045222451815,-37.81392678044633,1.9
144.96467067983932,-37.81552379114445,5.5
144.9665439407017,-37.81677122959807,43.85
144.97160902297264,-37.81436981243961,2.13
144.96619724559616,-37.81892426116694,12.0
144.969752827616,-37.81994071905354,3.34
144.9704499802595,-37.81640958190765,3.0
144.97031368728096,-37.817482511215125,8.0
144.9557141944413,-37.810598073362534,1.0
144.9528050468787,-37.816539669555695,1.2
144.952543314217,-37.81243656769735,21.0
144.96444491663897,-37.81634349916524,39.74
144.96415218160072,-37.81182329546272,311.5
144.95957930093232,-37.812877181254024,30.2
144.95574922649678,-37.8149370851879,8.33
144.96941314258038,-37.813043848668,481.1
144.9575663988669,-37.81823997729288,2.0
144.9576818932309,-37.81102897316021,1.59
144.96308612542902,-37.82041393757861,21.83
144.9531209908595,-37.819404810201654,28.0
144.95821069261197,-37.81367083721738,2.0
144.9618099675993,-37.81603568675228,1.0
144.95557952248814,-37.81897853860337,24.59
144.9642858878931,-37.81660878142704,3.14
144.9530675353387,-37.81205393394615,91.5
144.95333898857118,-37.813854767037945,5.0
144.9588348648022,-37.81327167424586,60.04
144.95623483191076,-37.80918425874131,53.27
144.96919592924434,-37.81038596286615,3.0
144.97406573411718,-37.81306632890042,69.0
144.95648817051386,-37.80919393733077,14.0
144.97014265246986,-37.812546185302985,34.0
144.95343692174484,-37.82080149228376,6.2
144.9580186963317,-37.81644494385496,33.09
144.96577112365654,-37.818347651159755,44.6
144.97278188701816,-37.818816192149164,0.88
144.96414201344894,-37.81226631572965,7.84
144.95309431124178,-37.81704396650925,119.0
144.95935406743732,-37.810327489231156,60.5
